occurrenceID,eventID,family,genus,specificEpithet,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,identifiedBy,identificationRemarks,datasetID,previousIdentifications,recordSouce,informationWithheld,verbatimHostPlant,floralHostNotes,measurementMethod,images,referenceID,sightingUrl,metadataUrl
171408,118803,Apidae,Bombus,pensylvanicus,American bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/cca617a6-fc08-4aa0-abba-f2f79831f5ec.jpg, https://www.bumblebeewatch.org/media/bees/big/d3838804-c9cf-46e5-84b0-147a2f91f0fb.jpg, https://www.bumblebeewatch.org/media/bees/big/69c237f7-80e0-429c-81d0-d9920cf9c55a.jpg, https://www.bumblebeewatch.org/media/bees/big/07c5375c-9e43-4c05-a222-fe6a5f528e6f.jpg",,https://www.bumblebeewatch.org/sightings/bee/171408/,https://www.bumblebeewatch.org/metadata/
171420,118803,Apidae,Bombus,pensylvanicus,American bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Tentative,12/19/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/aab1dd65-5930-480c-b04d-28544a4e3726.jpg, https://www.bumblebeewatch.org/media/bees/big/9818b853-77b2-4600-9181-e527717d866c.jpg, https://www.bumblebeewatch.org/media/bees/big/9060ba9e-6567-4d2b-9bf9-0ed7a78caf09.jpg, https://www.bumblebeewatch.org/media/bees/big/a05b672e-48b6-4b9b-9a7e-3fc3da26cf10.jpg",,https://www.bumblebeewatch.org/sightings/bee/171420/,https://www.bumblebeewatch.org/metadata/
171407,118803,Apidae,Bombus,fraternus,Southern plains bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/57d885a0-b7a0-46bb-bba9-afdb44976f7e.jpg, https://www.bumblebeewatch.org/media/bees/big/452d52b0-b966-4e7b-af7a-96ab2afd42cd.jpg, https://www.bumblebeewatch.org/media/bees/big/a0146642-8560-47bc-b3b1-5bbfbb543b63.jpg",,https://www.bumblebeewatch.org/sightings/bee/171407/,https://www.bumblebeewatch.org/metadata/
171406,118803,Apidae,Bombus,griseocollis,Brown-belted bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/796a7abe-6a96-41c3-a69a-7ded9a054b07.jpg, https://www.bumblebeewatch.org/media/bees/big/f91b0dc3-d458-4037-a1d0-9a9f88736447.jpg, https://www.bumblebeewatch.org/media/bees/big/78ef54e9-1ef3-4142-b67f-938aa003807e.jpg, https://www.bumblebeewatch.org/media/bees/big/a57acf9f-c529-47fb-b2f1-13c5b516bfda.jpg",,https://www.bumblebeewatch.org/sightings/bee/171406/,https://www.bumblebeewatch.org/metadata/
171405,118803,Apidae,Bombus,fraternus,Southern plains bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/3eca63a2-1e96-4724-b722-1ae988d7c098.jpg, https://www.bumblebeewatch.org/media/bees/big/814f9d47-b68f-44a3-8163-daebc9b62e4f.jpg, https://www.bumblebeewatch.org/media/bees/big/d10e53b2-cf1c-4eb5-a769-dfe31b0588af.jpg, https://www.bumblebeewatch.org/media/bees/big/802ddd34-e329-4bb9-8e1f-6c5610cfc7b1.jpg",,https://www.bumblebeewatch.org/sightings/bee/171405/,https://www.bumblebeewatch.org/metadata/
171223,118782,Apidae,Bombus,fervidus,Yellow bumble bee,Kansas Wetlands Education Center.LocationEdit1,38.43976,-98.629234,Kansas,United States,9/25/2023,49:56.6,0-25,Male,1,,Mandy Kern,jmscout,In Review,4/5/2024,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Maximillian Sunflower,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/f579abd5-3c02-4188-8043-70b1d495434f.jpg, https://www.bumblebeewatch.org/media/bees/big/b5cd6e8c-2dd6-4d16-bf30-1457fea519c5.jpg, https://www.bumblebeewatch.org/media/bees/big/88b1a5dc-2e11-44b6-a111-933cd6839d33.jpg",,https://www.bumblebeewatch.org/sightings/bee/171223/,https://www.bumblebeewatch.org/metadata/
171222,118782,Apidae,Bombus,fraternus,Southern plains bumble bee,Kansas Wetlands Education Center.LocationEdit1,38.43976,-98.629234,Kansas,United States,9/25/2023,49:56.6,0-25,Male,1,,Mandy Kern,jmscout,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Coreopsis,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/ea040de9-c17e-41f6-927c-24285ceebb70.jpg, https://www.bumblebeewatch.org/media/bees/big/2709f3b3-feed-462a-b8e0-ec763f3fb34b.jpg, https://www.bumblebeewatch.org/media/bees/big/dd39c71d-cf91-4339-a1a0-a9570aa9ba31.jpg",,https://www.bumblebeewatch.org/sightings/bee/171222/,https://www.bumblebeewatch.org/metadata/
171221,118782,Apidae,Bombus,pensylvanicus,American bumble bee,Kansas Wetlands Education Center.LocationEdit1,38.43976,-98.629234,Kansas,United States,9/25/2023,49:56.6,0-25,Male,1,,Mandy Kern,jmscout,Tentative,1/5/2024,klamke,KL,Great Plains Bumble Bee Atlas,fervidus,Website,FALSE,Maximillian Sunflower,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/2c53ca5c-df4a-40b8-bd5b-1e9632673dc1.jpg, https://www.bumblebeewatch.org/media/bees/big/3e7486fe-5ac9-4118-935f-22b66b4961d1.jpg, https://www.bumblebeewatch.org/media/bees/big/0b6c9ab5-6d05-423d-9455-215d821a91ad.jpg",,https://www.bumblebeewatch.org/sightings/bee/171221/,https://www.bumblebeewatch.org/metadata/
171220,118782,Apidae,Bombus,fraternus,Southern plains bumble bee,Kansas Wetlands Education Center.LocationEdit1,38.43976,-98.629234,Kansas,United States,9/25/2023,49:56.6,0-25,Female,1,,Mandy Kern,jmscout,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Maximillian Sunflower,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9bd49d3d-38c0-4724-a4d5-36b0167846e5.jpg, https://www.bumblebeewatch.org/media/bees/big/28e02a2b-a4df-451c-b73e-7e6b7b49da57.jpg, https://www.bumblebeewatch.org/media/bees/big/77f13ee0-89b9-4d91-a45a-ef2ec876e96a.jpg",,https://www.bumblebeewatch.org/sightings/bee/171220/,https://www.bumblebeewatch.org/metadata/
171219,118782,Apidae,Bombus,fraternus,Southern plains bumble bee,Kansas Wetlands Education Center.LocationEdit1,38.43976,-98.629234,Kansas,United States,9/25/2023,49:56.6,0-25,Male,1,,Mandy Kern,jmscout,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Sage,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/2068ae42-d1b3-4dcf-9e9f-d31716790fe9.jpg, https://www.bumblebeewatch.org/media/bees/big/5c7d8b76-4287-4acc-b086-465f1191a2b0.jpg, https://www.bumblebeewatch.org/media/bees/big/a69dddb4-f2a1-4a7f-aed0-b954104dbf7a.jpg",,https://www.bumblebeewatch.org/sightings/bee/171219/,https://www.bumblebeewatch.org/metadata/
171218,118782,Apidae,Bombus,pensylvanicus,American bumble bee,Kansas Wetlands Education Center.LocationEdit1,38.43976,-98.629234,Kansas,United States,9/25/2023,49:56.6,0-25,Female,1,,Mandy Kern,jmscout,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Blanket Flower,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/2a5a28b3-4ac4-4025-8b1a-1f60f54c40d9.jpg, https://www.bumblebeewatch.org/media/bees/big/4cee1002-6e59-4ca8-a37b-90befb450b2c.jpg, https://www.bumblebeewatch.org/media/bees/big/3c04b2dc-c91f-4515-a69f-c947ecbffab2.jpg",,https://www.bumblebeewatch.org/sightings/bee/171218/,https://www.bumblebeewatch.org/metadata/
171421,118803,Apidae,Bombus,pensylvanicus,American bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9455e0ee-5763-4b56-9fea-b24273786971.jpg, https://www.bumblebeewatch.org/media/bees/big/ebf43f00-fd77-4d89-9937-b2421d353581.jpg, https://www.bumblebeewatch.org/media/bees/big/83495713-9dd7-4115-8622-74ac4198da83.jpg, https://www.bumblebeewatch.org/media/bees/big/5b59c802-c7fe-4001-94a0-0686cca2f0d5.jpg",,https://www.bumblebeewatch.org/sightings/bee/171421/,https://www.bumblebeewatch.org/metadata/
171422,118803,Apidae,Bombus,griseocollis,Brown-belted bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/454d4d7c-c2b4-4766-b97b-47af491638f3.jpg, https://www.bumblebeewatch.org/media/bees/big/23dca706-42d1-45b5-8f03-4a7d3c57b75c.jpg, https://www.bumblebeewatch.org/media/bees/big/bf388966-3e3d-4d48-84f6-dca126cf53f7.jpg, https://www.bumblebeewatch.org/media/bees/big/ee1ead60-82ba-42b4-a4d1-84dc77d42a41.jpg",,https://www.bumblebeewatch.org/sightings/bee/171422/,https://www.bumblebeewatch.org/metadata/
171423,118803,Apidae,Bombus,fraternus,Southern plains bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,showy goldenrod,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/14f3a361-529f-4de0-822e-e38abeaa900f.jpg, https://www.bumblebeewatch.org/media/bees/big/4047355f-9e97-47b3-8447-07bfc667889c.jpg, https://www.bumblebeewatch.org/media/bees/big/9c6b5a08-61ee-4fac-823c-a7372a864265.jpg, https://www.bumblebeewatch.org/media/bees/big/6d9881e7-fbd3-4441-b996-baba0ae48ba6.jpg",,https://www.bumblebeewatch.org/sightings/bee/171423/,https://www.bumblebeewatch.org/metadata/
171424,118803,Apidae,Bombus,fraternus,Southern plains bumble bee,"Quivira NWR, east of Big Salt Marsh",38.174605,-98.528188,Kansas,United States,9/25/2023,28:50.1,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,goldenrod species,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/1a7dafc5-95a1-4d79-a2a7-b59b70690a66.jpg, https://www.bumblebeewatch.org/media/bees/big/4ce00ddb-c1b9-4d2b-b93e-ba4e7b3e313c.jpg, https://www.bumblebeewatch.org/media/bees/big/02faa31f-906d-4e5e-96f3-c2022a11b13a.jpg, https://www.bumblebeewatch.org/media/bees/big/5f6c871d-001e-422d-8db9-841e3b897139.jpg",,https://www.bumblebeewatch.org/sightings/bee/171424/,https://www.bumblebeewatch.org/metadata/
171580,118832,Apidae,Bombus,pensylvanicus,American bumble bee,Gruis Home,38.868723,-94.936077,Kansas,United States,9/24/2023,43:25.8,0-25,Female,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/b0cb2536-be50-4d2c-8f4b-d5261aba5734.jpg, https://www.bumblebeewatch.org/media/bees/big/cfe28968-fe9e-4937-b771-3f9aa0881c65.jpg, https://www.bumblebeewatch.org/media/bees/big/326596cb-5b78-40a9-a0e1-3b97e418d877.jpg, https://www.bumblebeewatch.org/media/bees/big/1b089b33-e8a7-4cc3-8b03-b3938f14f31e.jpg, https://www.bumblebeewatch.org/media/bees/big/f166125f-2f42-443b-8722-e049a6a104ea.jpg",,https://www.bumblebeewatch.org/sightings/bee/171580/,https://www.bumblebeewatch.org/metadata/
171581,118832,Apidae,Bombus,pensylvanicus,American bumble bee,Gruis Home,38.868723,-94.936077,Kansas,United States,9/24/2023,43:25.8,0-25,Male,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/7a13c9b3-8d8b-4281-9ed0-f474e0bd7f97.jpg, https://www.bumblebeewatch.org/media/bees/big/db077826-6d20-4133-ab0f-4967a694dece.jpg, https://www.bumblebeewatch.org/media/bees/big/81068e88-491e-4b03-b6e3-bcdb114d5497.jpg, https://www.bumblebeewatch.org/media/bees/big/0b1a454f-d87a-408d-9e97-f49fb9068a03.jpg, https://www.bumblebeewatch.org/media/bees/big/386eb6f5-7a0d-4171-b658-a44334608182.jpg",,https://www.bumblebeewatch.org/sightings/bee/171581/,https://www.bumblebeewatch.org/metadata/
171612,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Male,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/730c4cd2-beac-4b57-bf07-0b12fe6b9ce5.jpg, https://www.bumblebeewatch.org/media/bees/big/0e0d2674-df44-477b-b894-5e0fc26f4d73.jpg, https://www.bumblebeewatch.org/media/bees/big/5844810e-5421-41da-8efd-cb9be6353461.jpg, https://www.bumblebeewatch.org/media/bees/big/d6f55fdc-23e5-4c29-968e-a919e696815c.jpg, https://www.bumblebeewatch.org/media/bees/big/2813dd42-6f41-4b2c-9edf-d3f0b1e502be.jpg",,https://www.bumblebeewatch.org/sightings/bee/171612/,https://www.bumblebeewatch.org/metadata/
171625,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Male,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/ba24b3a8-f8ee-40a1-babe-55b618d60c1f.jpg, https://www.bumblebeewatch.org/media/bees/big/edfd3e76-3a2e-4bb0-83d6-ff2658a0e983.jpg, https://www.bumblebeewatch.org/media/bees/big/f0c68c47-6034-446e-b178-a1a301af191a.jpg, https://www.bumblebeewatch.org/media/bees/big/d4d4873a-73c1-4bc2-bf59-05dbe3a22c0d.jpg, https://www.bumblebeewatch.org/media/bees/big/f221740f-6629-4a2f-8a60-b7b3c18b3610.jpg",,https://www.bumblebeewatch.org/sightings/bee/171625/,https://www.bumblebeewatch.org/metadata/
171626,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Male,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/3a0d45d8-3ddc-4ab5-a3a1-6747420193a6.jpg, https://www.bumblebeewatch.org/media/bees/big/69a93173-fad9-43a3-9649-86156a739e6c.jpg, https://www.bumblebeewatch.org/media/bees/big/ffa4b696-9d10-4434-ae1f-ea930c1b5f62.jpg, https://www.bumblebeewatch.org/media/bees/big/da6fa16d-bff5-4df4-8bb1-5fe2336afebb.jpg, https://www.bumblebeewatch.org/media/bees/big/7e8683a2-b4b5-47de-bbd9-aa176a9b3153.jpg",,https://www.bumblebeewatch.org/sightings/bee/171626/,https://www.bumblebeewatch.org/metadata/
171627,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Male,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/e29fb384-c50a-486d-971e-2932ee1e4f92.jpg, https://www.bumblebeewatch.org/media/bees/big/4f2d1178-d9e9-4221-81b7-b77042702ab7.jpg, https://www.bumblebeewatch.org/media/bees/big/11e91c5e-2d68-42fd-b75f-62593729abb6.jpg, https://www.bumblebeewatch.org/media/bees/big/f1c16864-155e-4592-8cd8-b98586ef7d1f.jpg, https://www.bumblebeewatch.org/media/bees/big/e7b81cb2-669d-4c1d-8779-06bd91d188f4.jpg",,https://www.bumblebeewatch.org/sightings/bee/171627/,https://www.bumblebeewatch.org/metadata/
171606,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Male,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/8aee3658-61bc-4b5c-b047-9aa24cecb54c.jpg, https://www.bumblebeewatch.org/media/bees/big/09f082a4-a308-42ae-bf4a-0b6edae9acc3.jpg, https://www.bumblebeewatch.org/media/bees/big/acfbdf23-e622-40c5-acb6-ee1379d0754e.jpg, https://www.bumblebeewatch.org/media/bees/big/10aee17e-97ed-4859-b2e3-495f5a3a535e.jpg, https://www.bumblebeewatch.org/media/bees/big/3d05257d-7238-4759-aa1e-e9bb7f2d22ab.jpg",,https://www.bumblebeewatch.org/sightings/bee/171606/,https://www.bumblebeewatch.org/metadata/
171607,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Female,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9aaf7bdc-6c40-4181-9824-c7a7693f282e.jpg, https://www.bumblebeewatch.org/media/bees/big/005d68fe-ac1f-47da-8189-f8c71a0121a8.jpg, https://www.bumblebeewatch.org/media/bees/big/5dadfa53-e215-4212-84ba-8063c9d9118e.jpg, https://www.bumblebeewatch.org/media/bees/big/b689c5d8-629c-44d9-aa88-92523bc1c1ee.jpg, https://www.bumblebeewatch.org/media/bees/big/a27ef3bf-fb8f-4fe1-94e4-c583e0b1b7e9.jpg",,https://www.bumblebeewatch.org/sightings/bee/171607/,https://www.bumblebeewatch.org/metadata/
171608,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Female,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/a192a356-8f4f-4239-b4b0-88a4b9f34b83.jpg, https://www.bumblebeewatch.org/media/bees/big/a61e3b0e-2970-4ffe-bad5-07dd53b79eed.jpg, https://www.bumblebeewatch.org/media/bees/big/df072576-6a0c-4b08-a9d8-99643c270f21.jpg, https://www.bumblebeewatch.org/media/bees/big/c2ec7d30-495a-4b10-adf7-c2fbe1ae358b.jpg, https://www.bumblebeewatch.org/media/bees/big/ea980368-852f-4b4a-bc7c-ffa9d6d1db12.jpg",,https://www.bumblebeewatch.org/sightings/bee/171608/,https://www.bumblebeewatch.org/metadata/
171609,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Male,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/1594de3b-0bff-426b-bcac-78babbfd6aa1.jpg, https://www.bumblebeewatch.org/media/bees/big/8ff2fac5-1110-4455-b2e1-18ba8ed2416b.jpg, https://www.bumblebeewatch.org/media/bees/big/acfb35d9-f82b-4cd7-8229-0bf411d584aa.jpg, https://www.bumblebeewatch.org/media/bees/big/22c01eea-8e4d-440d-8f10-20d79a7302df.jpg, https://www.bumblebeewatch.org/media/bees/big/4093e109-1dfd-4fbb-9925-f927fe9b5352.jpg",,https://www.bumblebeewatch.org/sightings/bee/171609/,https://www.bumblebeewatch.org/metadata/
171610,118837,Apidae,Bombus,pensylvanicus,American bumble bee,Former Emery Landfill,37.615728,-97.30578,Kansas,United States,9/19/2023,09:53.4,0-25,Female,1,,Mariruth Gruis,theronmag,Verified,10/6/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,blue sage,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/5637dc2b-ab34-4515-a989-c4f2107e6547.jpg, https://www.bumblebeewatch.org/media/bees/big/920f3917-1742-4909-92f3-59c853432057.jpg, https://www.bumblebeewatch.org/media/bees/big/d2f417a9-0793-4460-a4a1-2abb0605d820.jpg, https://www.bumblebeewatch.org/media/bees/big/8ae8366f-415c-479f-9ada-199b13430e3a.jpg, https://www.bumblebeewatch.org/media/bees/big/95c67f9a-5969-47d5-9243-0f030f281efc.jpg",,https://www.bumblebeewatch.org/sightings/bee/171610/,https://www.bumblebeewatch.org/metadata/
